0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 
0.30067503822482605, 0.29975896472811725, 0.2988781658554029, 0.2980306426487298, 0.2972145443871333, 0.29642815509571213, 0.29566988150172135, 0.2949382422597938, 0.29423185829295456, 0.2935494441169158, 0.2928898000328156, 0.2922518050886467, 0.2916344107225035, 0.2910366350118146, 0.29045755746221985, 0.2898963142779231, 0.2893520940624062, 0.2888241339045024, 0.28831171581012294, 0.2878141634445407, 0.2873308391541487, 0.2868611412401147, 0.2864045014594229, 0.2859603827314797, 0.2855282770308217, 0.28510770344854447, 0.2846982064068972, 0.2842993540131094, 0.28391073653994525, 0.28353196502174627, 0.28316266995585143, 0.2828025001002795, 0.2824511213594514, 0.28210821575052075, 0.2817734804435919, 0.2814466268697352, 0.2811273798912775, 
0.270962145742784, 0.2712615708833285, 0.27155996420749096, 0.27185733103954274, 0.27215367666718643, 0.2724490063418695, 0.2727433252790941, 0.2730366386587246, 0.2733289516252905, 0.27362026928828825, 0.2739105967224783, 0.2741999389681804, 0.2744883010315647, 0.27477568788494044, 0.2750621044670423, 0.27534755568331293, 0.2756320464061827, 0.27591558147534795, 0.27619816569804434, 0.2764798038493191, 0.2767605006722999, 0.277040260878461, 0.27731908914788694, 0.27759699012953365, 0.2778739684414867, 0.2781500286712168, 0.278425175375834, 0.27869941308233726, 0.2789727462878635, 0.2792451794599334, 0.2795167170366944, 0.27978736342716226, 0.2800571230114588, 0.2803260001410495, 0.28059399913897604, 0.2808611243000891, 0.2811273798912775, 
0.2829001327418486, 0.2828485030816611, 0.28279701620583697, 0.2827456715228784, 0.28269446844454993, 0.28264340638585655, 0.282592484765021, 0.2825417030034621, 0.2824910605257719, 0.2824405567596951, 0.2823901911361065, 0.2823399630889908, 0.28228987205542005, 0.28223991747553356, 0.28219009879251655, 0.28214041545258, 0.2820908669049393, 0.28204145260179464, 0.28199217199831067, 0.28194302455259607, 0.28189400972568446, 0.2818451269815136, 0.281796375786907, 0.2817477556115537, 0.2816992659279893, 0.28165090621157723, 0.28160267594048943, 0.28155457459568745, 0.2815066016609042, 0.28145875662262554, 0.2814110389700714, 0.2813634481951784, 0.2813159837925808, 0.2812686452595937, 0.2812214320961946, 0.281174343805006, 0.2811273798912775, 
0.27887594020068257, 0.27894140502183845, 0.27900669512694926, 0.27907181121452046, 0.2791367539793387, 0.27920152411249705, 0.27926612230141923, 0.27933054922988443, 0.2793948055780499, 0.2794588920224773, 0.2795228092361545, 0.27958655788851994, 0.27965013864548544, 0.27971355216946037, 0.27977679911937403, 0.27983988015069794, 0.2799027959154699, 0.279965547062315, 0.2800281342364686, 0.2800905580797987, 0.28015281923082724, 0.2802149183247524, 0.28027685599346985, 0.28033863286559446, 0.28040024956648135, 0.28046170671824694, 0.28052300493979043, 0.2805841448468136, 0.2806451270518425, 0.2807059521642474, 0.28076662079026227, 0.2808271335330068, 0.2808874909925049, 0.28094769376570455, 0.2810077424464986, 0.28106763762574327, 0.2811273798912775, 
0.284765831931078, 0.284660210958976, 0.2845548615205099, 0.2844497825699233, 0.2843449730668231, 0.28424043197614507, 0.28413615826811967, 0.28403215091823786, 0.28392840890721865, 0.2838249312209745, 0.2837217168505794, 0.28361876479223536, 0.2835160740472397, 0.28341364362195376, 0.28331147252777006, 0.28320955978108026, 0.28310790440324446, 0.2830065054205591, 0.28290536186422655, 0.2828044727703235, 0.28270383717977077, 0.2826034541383034, 0.2825033226964391, 0.28240344190945, 0.28230381083733136, 0.2822044285447736, 0.2821052941011316, 0.28200640658039683, 0.2819077650611677, 0.2818093686266212, 0.28171121636448493, 0.28161330736700807, 0.2815156407309342, 0.28141821555747276, 0.28132103095227246, 0.2812240860253927, 0.2811273798912775, 
0.28439931723001305, 0.2843046960182065, 0.28421029668743547, 0.28411611845816764, 0.2840221605545176, 0.28392842220422626, 0.28383490263863964, 0.2837416010926876, 0.28364851680486236, 0.28355564901719926, 0.2834629969752553, 0.28337055992808796, 0.2832783371282367, 0.2831863278317015, 0.28309453129792284, 0.2830029467897629, 0.28291157357348445, 0.2828204109187322, 0.2827294580985133, 0.28263871438917737, 0.2825481790703979, 0.2824578514251532, 0.28236773073970683, 0.28227781630358945, 0.28218810740958017, 0.2820986033536877, 0.28200930343513175, 0.2819202069563252, 0.28183131322285593, 0.28174262154346824, 0.2816541312300455, 0.2815658415975922, 0.281477751964216, 0.28138986165111063, 0.2813021699825381, 0.2812146762858114, 0.2811273798912775, 
0.2810995463746938, 0.28110034978033455, 0.2811011513916306, 0.28110195121458664, 0.2811027492551805, 0.28110354551936334, 0.28110434001305984, 0.2811051327421686, 0.2811059237125618, 0.28110671293008554, 0.2811075004005603, 0.2811082861297809, 0.281109070123516, 0.2811098523875093, 0.281110632927479, 0.2811114117491183, 0.2811121888580951, 0.2811129642600526, 0.28111373796060896, 0.28111450996535814, 0.2811152802798694, 0.2811160489096873, 0.2811168158603328, 0.28111758113730245, 0.2811183447460686, 0.2811191066920803, 0.28111986698076236, 0.2811206256175164, 0.2811213826077203, 0.28112213795672897, 0.28112289166987386, 0.2811236437524634, 0.2811243942097831, 0.2811251430470957, 0.28112589026964097, 0.2811266358826367, 0.2811273798912775, 
0.28108345246258937, 0.2810847122497431, 0.2810859697039324, 0.2810872248316317, 0.28108847763929184, 0.2810897281333394, 0.2810909763201777, 0.2810922222061858, 0.28109346579771993, 0.2810947071011126, 0.2810959461226732, 0.2810971828686875, 0.2810984173454188, 0.2810996495591073, 0.2811008795159698, 0.2811021072222012, 0.28110333268397286, 0.28110455590743455, 0.28110577689871274, 0.2811069956639122, 0.28110821220911475, 0.281109426540381, 0.28111063866374875, 0.281111848585234, 0.2811130563108314, 0.2811142618465132, 0.28111546519823055, 0.28111666637191257, 0.28111786537346756, 0.2811190622087818, 0.28112025688372067, 0.2811214494041285, 0.28112263977582813, 0.2811238280046221, 0.28112501409629137, 0.28112619805659667, 0.2811273798912775, 
0.28053019821839004, 0.28054729647143906, 0.2805643647196892, 0.280581403042052, 0.28059841151716247, 0.2806153902233804, 0.28063233923879133, 0.280649258641208, 0.2806661485081718, 0.28068300891695325, 0.2806998399445537, 0.2807166416677064, 0.28073341416287767, 0.2807501575062677, 0.28076687177381243, 0.2807835570411843, 0.280800213383793, 0.2808168408767873, 0.28083343959505597, 0.2808500096132284, 0.2808665510056764, 0.2808830638465151, 0.28089954820960367, 0.2809160041685474, 0.2809324317966972, 0.28094883116715247, 0.2809652023527609, 0.28098154542612014, 0.28099786045957886, 0.28101414752523723, 0.2810304066949488, 0.28104663804032115, 0.2810628416327173, 0.2810790175432555, 0.2810951658428122, 0.2811112866020218, 0.2811273798912775, 
0.28104644312006694, 0.28104875397630463, 0.28105106115796186, 0.28105336467379616, 0.2810556645325378, 0.28105796074288836, 0.28106025331352297, 0.28106254225308835, 0.28106482757020446, 0.28106710927346373, 0.2810693873714313, 0.2810716618726455, 0.2810739327856179, 0.2810762001188328, 0.2810784638807481, 0.2810807240797947, 0.2810829807243774, 0.28108523382287426, 0.2810874833836375, 0.28108972941499266, 0.2810919719252391, 0.2810942109226507, 0.28109644641547504, 0.2810986784119341, 0.281100906920224, 0.2811031319485152, 0.28110535350495297, 0.2811075715976571, 0.2811097862347218, 0.2811119974242162, 0.28111420517418456, 0.28111640949264594, 0.2811186103875946, 0.28112080786699967, 0.28112300193880585, 0.28112519261093327, 0.2811273798912775, 
